84.000000	84.036966
84.300000	84.352812
84.600000	84.644266
84.900000	84.934927
85.200000	85.250319
85.500000	85.546352
85.800000	85.836579
86.100000	86.144018
86.400000	86.450287
86.700000	86.742276
87.000000	87.038102
87.300000	87.355029
87.600000	87.644278
87.900000	87.936531
88.200000	88.253324
88.500000	88.548486
88.800000	88.837969
89.100000	89.146551
89.400000	89.453163
89.700000	89.74338
90.000000	90.039726
90.300000	90.358686
90.600000	90.646825
90.900000	90.938539
91.200000	91.255588
91.500000	91.553001
91.800000	91.841154
92.100000	92.146655
92.400000	92.455559
92.700000	92.747124
93.000000	93.041095
93.300000	93.360157
93.600000	93.649649
93.900000	93.940215
94.200000	94.25886
94.500000	94.553834
94.800000	94.844336
95.100000	95.149656
95.400000	95.458346
95.700000	95.750148
96.000000	96.042624
96.300000	96.362072
96.600000	96.650622
96.900000	96.941807
97.200000	97.260579
97.500000	97.554939
97.800000	97.844985
98.100000	98.151736
98.400000	98.458555
98.700000	98.751322
99.000000	99.044216
99.300000	99.359205
99.600000	99.654251
99.900000	99.943787
100.200000	100.260536
100.500000	100.555626
100.800000	100.846498
101.100000	101.152755
101.400000	101.45867
101.700000	101.752054
102.000000	102.04791
102.300000	102.364052
102.600000	102.654085
102.900000	102.946639
103.200000	103.259325
103.500000	103.553573
103.800000	103.848059
104.100000	104.150252
104.400000	104.458159
104.700000	104.751468
105.000000	105.046788
105.300000	105.360805
105.600000	105.653881
105.900000	105.945868
106.200000	106.256958
106.500000	106.553798
106.800000	106.848176
107.100000	107.150124
107.400000	107.453327
107.700000	107.750552
108.000000	108.044865
108.300000	108.355491
108.600000	108.65168
108.900000	108.945899
109.200000	109.253525
109.500000	109.552124
109.800000	109.846057
110.100000	110.149419
110.400000	110.445082
110.700000	110.750833
111.000000	111.046028
111.300000	111.356327
111.600000	111.654677
111.900000	111.948635
112.200000	112.257689
112.500000	112.55258
112.800000	112.850828
113.100000	113.151948
113.400000	113.447837
113.700000	113.750527
114.000000	114.047678
114.300000	114.355129
114.600000	114.654061
114.900000	114.949887
115.200000	115.25577
115.500000	115.553137
115.800000	115.849699
116.100000	116.148713
116.400000	116.445744
116.700000	116.746698
117.000000	117.04561
117.300000	117.344267
117.600000	117.646131
117.900000	117.946323
118.200000	118.246037
118.500000	118.544657
118.800000	118.84808
119.100000	119.146308
119.400000	119.445437
119.700000	119.748224
120.000000	120.049678
120.300000	120.350555
120.600000	120.650606
120.900000	120.951837
121.200000	121.251126
121.500000	121.546793
121.800000	121.849929
122.100000	122.146456
122.400000	122.441937
122.700000	122.747444
123.000000	123.048975
123.300000	123.342485
123.600000	123.646663
123.900000	123.949963
124.200000	124.244648
124.500000	124.544631
124.800000	124.84924
125.100000	125.148886
125.400000	125.446337
125.700000	125.746706
126.000000	126.051472
126.300000	126.340625
126.600000	126.643764
126.900000	126.951296
127.200000	127.23506
127.500000	127.540568
127.800000	127.849564
128.100000	128.149336
128.400000	128.444398
128.700000	128.750908
129.000000	129.055098
129.300000	129.344622
129.600000	129.649862
129.900000	129.954977
130.200000	130.240901
130.500000	130.544427
130.800000	130.853493
131.100000	131.150508
131.400000	131.444521
131.700000	131.752322
132.000000	132.053945
132.300000	132.338688
132.600000	132.649359
132.900000	132.954818
133.200000	133.242208
133.500000	133.543506
133.800000	133.851024
134.100000	134.149603
134.400000	134.441795
134.700000	134.753388
135.000000	135.057138
135.300000	135.342431
135.600000	135.65144
135.900000	135.958021
136.200000	136.24173
136.500000	136.546772
136.800000	136.854455
137.100000	137.149515
137.400000	137.43957
137.700000	137.750479
138.000000	138.057479
138.300000	138.341961
138.600000	138.650014
138.900000	138.959303
139.200000	139.245276
139.500000	139.548666
139.800000	139.857487
140.100000	140.151385
140.400000	140.444925
140.700000	140.755031
141.000000	141.056494
141.300000	141.34073
141.600000	141.648983
141.900000	141.957324
142.200000	142.247307
142.500000	142.546912
142.800000	142.857324
143.100000	143.155568
143.400000	143.4453
143.700000	143.755501
144.000000	144.058799
144.300000	144.342641
144.600000	144.651549
144.900000	144.958767
145.200000	145.245744
145.500000	145.547763
145.800000	145.856899
146.100000	146.1561
146.400000	146.446741
146.700000	146.753927
147.000000	147.058506
147.300000	147.344502
147.600000	147.650915
147.900000	147.958519
148.200000	148.246319
148.500000	148.548206
148.800000	148.85742
149.100000	149.154431
149.400000	149.447533
149.700000	149.754248
150.000000	150.059027
150.300000	150.3463
150.600000	150.65133
150.900000	150.959187
151.200000	151.248104
151.500000	151.549525
151.800000	151.857273
152.100000	152.15393
152.400000	152.44803
152.700000	152.754045
